 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  May      9  1900    78176      6857.45
  May      9  1830    78176      6857.45
  May      9  1800    78194      6857.46
  May      9  1730    78194      6857.46
  May      9  1700    78212      6857.47
  May      9  1630    78230      6857.48
  May      9  1600    78248      6857.49
  May      9  1530    78266      6857.50
  May      9  1500    78266      6857.50
  May      9  1430    78283      6857.51
  May      9  1400    78283      6857.51
  May      9  1330    78302      6857.52
  May      9  1300    78319      6857.53
  May      9  1230    78319      6857.53
  May      9  1200    78338      6857.54
  May      9  1130    78355      6857.55
  May      9  1100    78355      6857.55
  May      9  1030    78373      6857.56
  May      9  1000    78373      6857.56
  May      9   930    78373      6857.56
  May      9   900    78391      6857.57
  May      9   830    78409      6857.58
  May      9   800    78409      6857.58
  May      9   730    78409      6857.58
  May      9   700    78427      6857.59
  May      9   630    78445      6857.60
  May      9   600    78463      6857.61
  May      9   530    78481      6857.62
  May      9   500    78499      6857.63
  May      9   430    78517      6857.64
  May      9   400    78517      6857.64
  May      9   330    78553      6857.66
  May      9   300    78571      6857.67
  May      9   230    78589      6857.68
  May      9   200    78589      6857.68
  May      9   130    78607      6857.69
  May      9   100    78625      6857.70
  May      9    30    78643      6857.71
  May      9     0    78661      6857.72
  May      8  2330    78679      6857.73
  May      8  2300    78679      6857.73
  May      8  2230    78697      6857.74
  May      8  2200    78715      6857.75
  May      8  2130    78715      6857.75
  May      8  2100    78751      6857.77
  May      8  2030    78769      6857.78
  May      8  2000    78787      6857.79
  May      8  1930    78787      6857.79
  May      8  1900    78805      6857.80
  May      8  1830    78824      6857.81
  May      8  1800    78824      6857.81
  May      8  1730    78841      6857.82
  May      8  1700    78841      6857.82
  May      8  1630    78860      6857.83
  May      8  1600    78860      6857.83
  May      8  1530    78877      6857.84
  May      8  1500    78896      6857.85
  May      8  1430    78896      6857.85
  May      8  1400    78932      6857.87
  May      8  1330    78932      6857.87
  May      8  1300    78932      6857.87
  May      8  1230    78968      6857.89
  May      8  1200    78968      6857.89
  May      8  1130    78986      6857.90
  May      8  1100    78986      6857.90
  May      8  1030    79004      6857.91
  May      8  1000    79022      6857.92
  May      8   930    79040      6857.93
  May      8   900    79040      6857.93
  May      8   830    79058      6857.94
  May      8   800    79076      6857.95
  May      8   730    79094      6857.96
  May      8   700    79094      6857.96
  May      8   630    79112      6857.97
  May      8   600    79130      6857.98
  May      8   530    79148      6857.99
  May      8   500    79166      6858.00
  May      8   430    79184      6858.01
  May      8   400    79184      6858.01
  May      8   330    79220      6858.03
  May      8   300    79238      6858.04
  May      8   230    79256      6858.05
  May      8   200    79256      6858.05
  May      8   130    79275      6858.06
  May      8   100    79292      6858.07
  May      8    30    79311      6858.08
  May      8     0    79328      6858.09
  May      7  2330    79347      6858.10
  May      7  2300    79365      6858.11
  May      7  2230    79383      6858.12
  May      7  2200    79401      6858.13
  May      7  2130    79401      6858.13
  May      7  2100    79437      6858.15
  May      7  2030    79437      6858.15
  May      7  2000    79456      6858.16
  May      7  1930    79473      6858.17
  May      7  1900    79473      6858.17
  May      7  1830    79492      6858.18
  May      7  1800    79509      6858.19
  May      7  1730    79509      6858.19
  May      7  1700    79509      6858.19
  May      7  1630    79546      6858.21
  May      7  1600    79564      6858.22
  May      7  1530    79564      6858.22
  May      7  1500    79582      6858.23
  May      7  1430    79601      6858.24
  May      7  1400    79619      6858.25
  May      7  1330    79619      6858.25
  May      7  1300    79636      6858.26
  May      7  1230    79655      6858.27
  May      7  1200    79655      6858.27
  May      7  1130    79673      6858.28
  May      7  1100    79691      6858.29
  May      7  1030    79709      6858.30
  May      7  1000    79745      6858.32
  May      7   930    79745      6858.32
  May      7   900    79745      6858.32
  May      7   830    79764      6858.33
  May      7   800    79782      6858.34
  May      7   730    79800      6858.35
  May      7   700    79800      6858.35
  May      7   630    79818      6858.36
  May      7   600    79837      6858.37
  May      7   530    79855      6858.38
  May      7   500    79873      6858.39
  May      7   430    79891      6858.40
  May      7   400    79910      6858.41
  May      7   330    79927      6858.42
  May      7   300    79946      6858.43
  May      7   230    79946      6858.43
  May      7   200    79964      6858.44
  May      7   130    79982      6858.45
  May      7   100    80000      6858.46
  May      7    30    80019      6858.47
  May      7     0    80055      6858.49
  May      6  2330    80055      6858.49
  May      6  2300    80055      6858.49
  May      6  2230    80091      6858.51
  May      6  2200    80091      6858.51
  May      6  2130    80127      6858.53
  May      6  2100    80127      6858.53
  May      6  2030    80146      6858.54
  May      6  2000    80164      6858.55
  May      6  1930    80182      6858.56
  May      6  1900    80200      6858.57
  May      6  1830    80200      6858.57
  May      6  1800    80219      6858.58
  May      6  1730    80236      6858.59
  May      6  1700    80255      6858.60
  May      6  1630    80273      6858.61
  May      6  1600    80273      6858.61
  May      6  1530    80291      6858.62
  May      6  1500    80291      6858.62
  May      6  1430    80309      6858.63
  May      6  1400    80328      6858.64
  May      6  1330    80346      6858.65
  May      6  1300    80346      6858.65
  May      6  1230    80364      6858.66
  May      6  1200    80382      6858.67
  May      6  1130    80382      6858.67
  May      6  1100    80401      6858.68
  May      6  1030    80418      6858.69
  May      6  1000    80437      6858.70
  May      6   930    80437      6858.70
  May      6   900    80455      6858.71
  May      6   830    80455      6858.71
  May      6   800    80474      6858.72
  May      6   730    80492      6858.73
  May      6   700    80511      6858.74
  May      6   630    80511      6858.74
  May      6   600    80529      6858.75
  May      6   530    80546      6858.76
  May      6   500    80565      6858.77
  May      6   430    80565      6858.77
  May      6   400    80583      6858.78
  May      6   330    80602      6858.79
  May      6   300    80620      6858.80
  May      6   230    80639      6858.81
  May      6   200    80657      6858.82
  May      6   130    80657      6858.82
  May      6   100    80675      6858.83
  May      6    30    80693      6858.84
  May      6     0    80693      6858.84
  May      5  2330    80730      6858.86
  May      5  2300    80749      6858.87
  May      5  2230    80766      6858.88
  May      5  2200    80785      6858.89
  May      5  2130    80785      6858.89
  May      5  2100    80822      6858.91
  May      5  2030    80840      6858.92
  May      5  2000    80858      6858.93
  May      5  1930    80913      6858.96
  May      5  1900    80913      6858.96
  May      5  1830    80913      6858.96
  May      5  1800    80913      6858.96
  May      5  1730    80913      6858.96
  May      5  1700    80932      6858.97
  May      5  1630    80949      6858.98
  May      5  1600    80949      6858.98
  May      5  1530    80968      6858.99
  May      5  1500    80986      6859.00
  May      5  1430    80986      6859.00
  May      5  1400    81004      6859.01
  May      5  1330    81023      6859.02
  May      5  1300    81023      6859.02
  May      5  1230    81040      6859.03
  May      5  1200    81040      6859.03
  May      5  1130    81059      6859.04
  May      5  1100    81059      6859.04
  May      5  1030    81077      6859.05
  May      5  1000    81096      6859.06
  May      5   930    81096      6859.06
  May      5   900    81114      6859.07
  May      5   830    81114      6859.07
  May      5   800    81132      6859.08
  May      5   730    81132      6859.08
  May      5   700    81150      6859.09
  May      5   630    81169      6859.10
  May      5   600    81169      6859.10
  May      5   530    81187      6859.11
  May      5   500    81187      6859.11
  May      5   430    81206      6859.12
  May      5   400    81223      6859.13
  May      5   330    81223      6859.13
  May      5   300    81242      6859.14
  May      5   230    81242      6859.14
  May      5   200    81260      6859.15
  May      5   130    81279      6859.16
  May      5   100    81297      6859.17
  May      5    30    81297      6859.17
  May      5     0    81315      6859.18
  May      4  2330    81333      6859.19
  May      4  2300    81352      6859.20
  May      4  2230    81352      6859.20
  May      4  2200    81370      6859.21
  May      4  2130    81389      6859.22
  May      4  2100    81407      6859.23
  May      4  2030    81426      6859.24
  May      4  2000    81444      6859.25
  May      4  1930    81444      6859.25
  May      4  1900    81462      6859.26
  May      4  1830    81481      6859.27
  May      4  1800    81481      6859.27
  May      4  1730    81499      6859.28
  May      4  1700    81518      6859.29
  May      4  1630    81536      6859.30
  May      4  1600    81536      6859.30
  May      4  1530    81555      6859.31
  May      4  1500    81573      6859.32
  May      4  1430    81573      6859.32
  May      4  1400    81592      6859.33
  May      4  1330    81610      6859.34
  May      4  1300    81628      6859.35
  May      4  1230    81628      6859.35
  May      4  1200    81628      6859.35
  May      4  1130    81646      6859.36
  May      4  1100    81665      6859.37
  May      4  1030    81665      6859.37
  May      4  1000    81683      6859.38
  May      4   930    81683      6859.38
  May      4   900    81683      6859.38
  May      4   830    81702      6859.39
  May      4   800    81702      6859.39
  May      4   730    81720      6859.40
  May      4   700    81720      6859.40
  May      4   630    81739      6859.41
  May      4   600    81739      6859.41
  May      4   530    81739      6859.41
  May      4   500    81757      6859.42
  May      4   430    81757      6859.42
  May      4   400    81776      6859.43
  May      4   330    81776      6859.43
  May      4   300    81776      6859.43
  May      4   230    81794      6859.44
  May      4   200    81813      6859.45
  May      4   130    81813      6859.45
  May      4   100    81831      6859.46
  May      4    30    81831      6859.46
  May      4     0    81850      6859.47
  May      3  2330    81868      6859.48
  May      3  2300    81868      6859.48
  May      3  2230    81887      6859.49
  May      3  2200    81905      6859.50
  May      3  2130    81905      6859.50
  May      3  2100    81923      6859.51
  May      3  2030    81923      6859.51
  May      3  2000    81942      6859.52
  May      3  1930    81942      6859.52
  May      3  1900    81960      6859.53
  May      3  1830    81960      6859.53
  May      3  1800    81979      6859.54
  May      3  1730    81979      6859.54
  May      3  1700    81997      6859.55
  May      3  1630    81997      6859.55
  May      3  1600    82015      6859.56
  May      3  1530    82033      6859.57
  May      3  1500    82052      6859.58
  May      3  1430    82052      6859.58
  May      3  1400    82070      6859.59
  May      3  1330    82070      6859.59
  May      3  1300    82089      6859.60
  May      3  1230    82107      6859.61
  May      3  1200    82107      6859.61
  May      3  1130    82107      6859.61
  May      3  1100    82107      6859.61
  May      3  1030    82126      6859.62
  May      3  1000    82144      6859.63
  May      3   930    82163      6859.64
  May      3   900    82163      6859.64
  May      3   830    82181      6859.65
  May      3   800    82181      6859.65
  May      3   730    82181      6859.65
  May      3   700    82200      6859.66
  May      3   630    82200      6859.66
  May      3   600    82218      6859.67
  May      3   530    82237      6859.68
  May      3   500    82255      6859.69
  May      3   430    82255      6859.69
  May      3   400    82274      6859.70
  May      3   330    82274      6859.70
  May      3   300    82292      6859.71
  May      3   230    82292      6859.71
  May      3   200    82292      6859.71
  May      3   130    82311      6859.72
  May      3   100    82311      6859.72
  May      3    30    82329      6859.73
  May      3     0    82329      6859.73
  May      2  2330    82348      6859.74
  May      2  2300    82367      6859.75
  May      2  2230    82367      6859.75
  May      2  2200    82404      6859.77
  May      2  2130    82404      6859.77
  May      2  2100    82404      6859.77
  May      2  2030    82422      6859.78
  May      2  2000    82422      6859.78
  May      2  1930    82441      6859.79
  May      2  1900    82459      6859.80
  May      2  1830    82459      6859.80
  May      2  1800    82459      6859.80
  May      2  1730    82459      6859.80
  May      2  1700    82459      6859.80
  May      2  1630    82478      6859.81
  May      2  1600    82496      6859.82
  May      2  1530    82515      6859.83
  May      2  1500    82496      6859.82
  May      2  1430    82533      6859.84
  May      2  1400    82515      6859.83
  May      2  1330    82515      6859.83
  May      2  1300    82533      6859.84
  May      2  1230    82552      6859.85
  May      2  1200    82552      6859.85
  May      2  1130    82570      6859.86
  May      2  1100    82570      6859.86
  May      2  1030    82589      6859.87
  May      2  1000    82607      6859.88
  May      2   930    82607      6859.88
  May      2   900    82626      6859.89
  May      2   830    82644      6859.90
  May      2   800    82644      6859.90
  May      2   730    82663      6859.91
  May      2   700    82663      6859.91
  May      2   630    82663      6859.91
  May      2   600    82681      6859.92
  May      2   530    82718      6859.94
  May      2   500    82718      6859.94
  May      2   430    82718      6859.94
  May      2   400    82718      6859.94
  May      2   330    82737      6859.95
  May      2   300    82756      6859.96
  May      2   230    82756      6859.96
  May      2   200    82775      6859.97
  May      2   130    82775      6859.97
  May      2   100    82793      6859.98
  May      2    30    82812      6859.99
  May      2     0    82830      6860.00
  May      1  2330    82830      6860.00
  May      1  2300    82830      6860.00
  May      1  2230    82830      6860.00
  May      1  2200    82848      6860.01
  May      1  2130    82867      6860.02
  May      1  2100    82885      6860.03
  May      1  2030    82885      6860.03
  May      1  2000    82885      6860.03
  May      1  1930    82885      6860.03
  May      1  1900    82885      6860.03
  May      1  1830    82904      6860.04
  May      1  1800    82922      6860.05
  May      1  1730    82941      6860.06
  May      1  1700    82941      6860.06
  May      1  1630    82959      6860.07
  May      1  1600    82959      6860.07
  May      1  1530    82978      6860.08
  May      1  1500    82978      6860.08
  May      1  1430    82978      6860.08
  May      1  1400    82978      6860.08
  May      1  1330    82996      6860.09
  May      1  1300    83015      6860.10
  May      1  1230    83015      6860.10
  May      1  1200    83015      6860.10
  May      1  1130    83033      6860.11
  May      1  1100    83052      6860.12
  May      1  1030    83052      6860.12
  May      1  1000    83071      6860.13
  May      1   930    83071      6860.13
  May      1   900    83090      6860.14
  May      1   830    83090      6860.14
  May      1   800    83108      6860.15
  May      1   730    83108      6860.15
  May      1   700    83127      6860.16
  May      1   630    83127      6860.16
  May      1   600    83127      6860.16
  May      1   530    83145      6860.17
  May      1   500    83145      6860.17
  May      1   430    83145      6860.17
  May      1   400    83165      6860.18
  May      1   330    83165      6860.18
  May      1   300    83165      6860.18
  May      1   230    83183      6860.19
  May      1   200    83183      6860.19
  May      1   130    83202      6860.20
  May      1   100    83202      6860.20
  May      1    30    83220      6860.21
  May      1     0    83220      6860.21
  Apr     30  2330    83239      6860.22
  Apr     30  2300    83239      6860.22
  Apr     30  2230    83258      6860.23
  Apr     30  2200    83258      6860.23
  Apr     30  2130    83277      6860.24
  Apr     30  2100    83332      6860.27
  Apr     30  2030    83332      6860.27
  Apr     30  2000    83332      6860.27
  Apr     30  1930    83332      6860.27
  Apr     30  1900    83332      6860.27
  Apr     30  1830    83332      6860.27
  Apr     30  1800    83332      6860.27
  Apr     30  1730    83332      6860.27
  Apr     30  1700    83351      6860.28
  Apr     30  1630    83351      6860.28
  Apr     30  1600    83351      6860.28
  Apr     30  1530    83351      6860.28
  Apr     30  1500    83370      6860.29
  Apr     30  1430    83370      6860.29
  Apr     30  1400    83370      6860.29
  Apr     30  1330    83388      6860.30
  Apr     30  1300    83388      6860.30
  Apr     30  1230    83388      6860.30
  Apr     30  1200    83388      6860.30
  Apr     30  1130    83407      6860.31
  Apr     30  1100    83407      6860.31
  Apr     30  1030    83407      6860.31
  Apr     30  1000    83407      6860.31
  Apr     30   930    83425      6860.32
  Apr     30   900    83425      6860.32
  Apr     30   830    83425      6860.32
  Apr     30   800    83425      6860.32
  Apr     30   730    83425      6860.32
  Apr     30   700    83425      6860.32
  Apr     30   630    83425      6860.32
  Apr     30   600    83425      6860.32
  Apr     30   530    83425      6860.32
  Apr     30   500    83425      6860.32
  Apr     30   430    83425      6860.32
  Apr     30   400    83425      6860.32
  Apr     30   330    83425      6860.32
  Apr     30   300    83444      6860.33
  Apr     30   230    83444      6860.33
  Apr     30   200    83444      6860.33
  Apr     30   130    83444      6860.33
  Apr     30   100    83444      6860.33
  Apr     30    30    83444      6860.33
  Apr     30     0    83462      6860.34
  Apr     29  2330    83462      6860.34
  Apr     29  2300    83462      6860.34
  Apr     29  2230    83481      6860.35
  Apr     29  2200    83500      6860.36
  Apr     29  2130    83500      6860.36
  Apr     29  2100    83500      6860.36
  Apr     29  2030    83500      6860.36
  Apr     29  2000    83500      6860.36
  Apr     29  1930    83519      6860.37
  Apr     29  1900    83519      6860.37
  Apr     29  1830    83519      6860.37
  Apr     29  1800    83519      6860.37
  Apr     29  1730    83519      6860.37
  Apr     29  1700    83519      6860.37
  Apr     29  1630    83537      6860.38
  Apr     29  1600    83537      6860.38
  Apr     29  1530    83537      6860.38
  Apr     29  1500    83537      6860.38
  Apr     29  1430    83537      6860.38
  Apr     29  1400    83556      6860.39
  Apr     29  1330    83556      6860.39
  Apr     29  1300    83556      6860.39
  Apr     29  1230    83556      6860.39
  Apr     29  1200    83574      6860.40
  Apr     29  1130    83574      6860.40
  Apr     29  1100    83574      6860.40
  Apr     29  1030    83574      6860.40
  Apr     29  1000    83593      6860.41
  Apr     29   930    83611      6860.42
  Apr     29   900    83611      6860.42
  Apr     29   830    83611      6860.42
  Apr     29   800    83611      6860.42
  Apr     29   730    83611      6860.42
  Apr     29   700    83611      6860.42
  Apr     29   630    83611      6860.42
  Apr     29   600    83611      6860.42
  Apr     29   530    83611      6860.42
  Apr     29   500    83631      6860.43
  Apr     29   430    83631      6860.43
  Apr     29   400    83631      6860.43
  Apr     29   330    83631      6860.43
  Apr     29   300    83631      6860.43
  Apr     29   230    83631      6860.43
  Apr     29   200    83631      6860.43
  Apr     29   130    83649      6860.44
  Apr     29   100    83649      6860.44
  Apr     29    30    83649      6860.44
  Apr     29     0    83649      6860.44
  Apr     28  2330    83649      6860.44
  Apr     28  2300    83668      6860.45
  Apr     28  2230    83668      6860.45
  Apr     28  2200    83668      6860.45
  Apr     28  2130    83686      6860.46
  Apr     28  2100    83686      6860.46
  Apr     28  2030    83686      6860.46
  Apr     28  2000    83686      6860.46
  Apr     28  1930    83686      6860.46
  Apr     28  1900    83705      6860.47
  Apr     28  1830    83705      6860.47
  Apr     28  1800    83705      6860.47
  Apr     28  1730    83724      6860.48
  Apr     28  1700    83724      6860.48
  Apr     28  1630    83724      6860.48
  Apr     28  1600    83743      6860.49
  Apr     28  1530    83686      6860.46
  Apr     28  1500    83743      6860.49
  Apr     28  1430    83779      6860.51
  Apr     28  1400    83743      6860.49
  Apr     28  1330    83724      6860.48
  Apr     28  1300    83724      6860.48
  Apr     28  1230    83724      6860.48
  Apr     28  1200    83724      6860.48
  Apr     28  1130    83743      6860.49
  Apr     28  1100    83743      6860.49
  Apr     28  1030    83743      6860.49
  Apr     28  1000    83743      6860.49
  Apr     28   930    83743      6860.49
  Apr     28   900    83743      6860.49
  Apr     28   830    83743      6860.49
  Apr     28   800    83743      6860.49
  Apr     28   730    83743      6860.49
  Apr     28   700    83743      6860.49
  Apr     28   630    83743      6860.49
  Apr     28   600    83724      6860.48
  Apr     28   530    83724      6860.48
  Apr     28   500    83724      6860.48
  Apr     28   430    83724      6860.48
  Apr     28   400    83724      6860.48
  Apr     28   330    83724      6860.48
  Apr     28   300    83724      6860.48
  Apr     28   230    83724      6860.48
  Apr     28   200    83724      6860.48
  Apr     28   130    83743      6860.49
  Apr     28   100    83743      6860.49
  Apr     28    30    83743      6860.49
  Apr     28     0    83743      6860.49
  Apr     27  2330    83743      6860.49
  Apr     27  2300    83761      6860.50
  Apr     27  2230    83761      6860.50
  Apr     27  2200    83761      6860.50
  Apr     27  2130    83779      6860.51
  Apr     27  2100    83779      6860.51
  Apr     27  2030    83779      6860.51
  Apr     27  2000    83798      6860.52
  Apr     27  1930    83798      6860.52
  Apr     27  1900    83798      6860.52
  Apr     27  1830    83798      6860.52
  Apr     27  1800    83817      6860.53
  Apr     27  1730    83817      6860.53
  Apr     27  1700    83817      6860.53
  Apr     27  1630    83817      6860.53
  Apr     27  1600    83817      6860.53
  Apr     27  1530    83817      6860.53
  Apr     27  1500    83817      6860.53
  Apr     27  1430    83817      6860.53
  Apr     27  1400    83817      6860.53
  Apr     27  1330    83817      6860.53
  Apr     27  1300    83817      6860.53
  Apr     27  1230    83817      6860.53
  Apr     27  1200    83817      6860.53
  Apr     27  1130    83817      6860.53
  Apr     27  1100    83817      6860.53
  Apr     27  1030    83817      6860.53
  Apr     27  1000    83817      6860.53
  Apr     27   930    83817      6860.53
  Apr     27   900    83817      6860.53
  Apr     27   830    83817      6860.53
  Apr     27   800    83817      6860.53
  Apr     27   730    83817      6860.53
  Apr     27   700    83817      6860.53
  Apr     27   630    83817      6860.53
  Apr     27   600    83798      6860.52
  Apr     27   530    83798      6860.52
  Apr     27   500    83798      6860.52
  Apr     27   430    83798      6860.52
  Apr     27   400    83779      6860.51
  Apr     27   330    83779      6860.51
  Apr     27   300    83779      6860.51
  Apr     27   230    83779      6860.51
  Apr     27   200    83779      6860.51
  Apr     27   130    83779      6860.51
  Apr     27   100    83798      6860.52
  Apr     27    30    83798      6860.52
  Apr     27     0    83798      6860.52
  Apr     26  2330    83798      6860.52
  Apr     26  2300    83817      6860.53
  Apr     26  2230    83817      6860.53
  Apr     26  2200    83817      6860.53
  Apr     26  2130    83817      6860.53
  Apr     26  2100    83836      6860.54
  Apr     26  2030    83836      6860.54
  Apr     26  2000    83836      6860.54
  Apr     26  1930    83836      6860.54
  Apr     26  1900    83836      6860.54
  Apr     26  1830    83836      6860.54
  Apr     26  1800    83854      6860.55
  Apr     26  1730    83854      6860.55
  Apr     26  1700    83854      6860.55
  Apr     26  1630    83854      6860.55
  Apr     26  1600    83854      6860.55
  Apr     26  1530    83854      6860.55
  Apr     26  1500    83854      6860.55
  Apr     26  1430    83854      6860.55
  Apr     26  1400    83854      6860.55
  Apr     26  1330    83854      6860.55
  Apr     26  1300    83854      6860.55
  Apr     26  1230    83854      6860.55
  Apr     26  1200    83854      6860.55
  Apr     26  1130    83854      6860.55
  Apr     26  1100    83854      6860.55
  Apr     26  1030    83854      6860.55
  Apr     26  1000    83854      6860.55
  Apr     26   930    83854      6860.55
  Apr     26   900    83854      6860.55
  Apr     26   830    83854      6860.55
  Apr     26   800    83854      6860.55
  Apr     26   730    83854      6860.55
  Apr     26   700    83836      6860.54
  Apr     26   630    83836      6860.54
  Apr     26   600    83836      6860.54
  Apr     26   530    83817      6860.53
  Apr     26   500    83817      6860.53
  Apr     26   430    83798      6860.52
  Apr     26   400    83798      6860.52
  Apr     26   330    83798      6860.52
  Apr     26   300    83798      6860.52
  Apr     26   230    83798      6860.52
  Apr     26   200    83779      6860.51
  Apr     26   130    83779      6860.51
  Apr     26   100    83779      6860.51
  Apr     26    30    83798      6860.52
  Apr     26     0    83798      6860.52
  Apr     25  2330    83798      6860.52
  Apr     25  2300    83798      6860.52
  Apr     25  2230    83798      6860.52
  Apr     25  2200    83817      6860.53
  Apr     25  2130    83817      6860.53
  Apr     25  2100    83817      6860.53
  Apr     25  2030    83836      6860.54
  Apr     25  2000    83836      6860.54
  Apr     25  1930    83836      6860.54
  Apr     25  1900    83836      6860.54
  Apr     25  1830    83836      6860.54
  Apr     25  1800    83854      6860.55
  Apr     25  1730    83854      6860.55
  Apr     25  1700    83854      6860.55
  Apr     25  1630    83854      6860.55
  Apr     25  1600    83854      6860.55
  Apr     25  1530    83854      6860.55
  Apr     25  1500    83836      6860.54
  Apr     25  1430    83836      6860.54
  Apr     25  1400    83836      6860.54
  Apr     25  1330    83836      6860.54
  Apr     25  1300    83836      6860.54
  Apr     25  1230    83836      6860.54
  Apr     25  1200    83836      6860.54
  Apr     25  1130    83836      6860.54
  Apr     25  1100    83836      6860.54
  Apr     25  1030    83836      6860.54
  Apr     25  1000    83836      6860.54
  Apr     25   930    83836      6860.54
  Apr     25   900    83836      6860.54
  Apr     25   830    83817      6860.53
  Apr     25   800    83817      6860.53
  Apr     25   730    83798      6860.52
  Apr     25   700    83798      6860.52
  Apr     25   630    83779      6860.51
  Apr     25   600    83779      6860.51
  Apr     25   530    83761      6860.50
  Apr     25   500    83761      6860.50
  Apr     25   430    83761      6860.50
  Apr     25   400    83743      6860.49
  Apr     25   330    83724      6860.48
  Apr     25   300    83705      6860.47
  Apr     25   230    83705      6860.47
  Apr     25   200    83705      6860.47
  Apr     25   130    83686      6860.46
  Apr     25   100    83686      6860.46
  Apr     25    30    83686      6860.46
  Apr     25     0    83686      6860.46
  Apr     24  2330    83686      6860.46
  Apr     24  2300    83686      6860.46
  Apr     24  2230    83686      6860.46
  Apr     24  2200    83705      6860.47
  Apr     24  2130    83705      6860.47
  Apr     24  2100    83705      6860.47
  Apr     24  2030    83705      6860.47
  Apr     24  2000    83724      6860.48
  Apr     24  1930    83724      6860.48
  Apr     24  1900    83724      6860.48
  Apr     24  1830    83724      6860.48
  Apr     24  1800    83724      6860.48
  Apr     24  1730    83743      6860.49
  Apr     24  1700    83743      6860.49
  Apr     24  1630    83743      6860.49
  Apr     24  1600    83743      6860.49
  Apr     24  1530    83743      6860.49
  Apr     24  1500    83761      6860.50
  Apr     24  1430    83761      6860.50
  Apr     24  1400    83761      6860.50
  Apr     24  1330    83761      6860.50
  Apr     24  1300    83743      6860.49
  Apr     24  1230    83761      6860.50
  Apr     24  1200    83743      6860.49
  Apr     24  1130    83743      6860.49
  Apr     24  1100    83743      6860.49
  Apr     24  1030    83724      6860.48
  Apr     24  1000    83724      6860.48
  Apr     24   930    83724      6860.48
  Apr     24   900    83724      6860.48
  Apr     24   830    83724      6860.48
  Apr     24   800    83724      6860.48
  Apr     24   730    83724      6860.48
  Apr     24   700    83705      6860.47
  Apr     24   630    83705      6860.47
  Apr     24   600    83705      6860.47
  Apr     24   530    83705      6860.47
  Apr     24   500    83705      6860.47
  Apr     24   430    83686      6860.46
  Apr     24   400    83686      6860.46
  Apr     24   330    83686      6860.46
  Apr     24   300    83668      6860.45
  Apr     24   230    83668      6860.45
  Apr     24   200    83668      6860.45
  Apr     24   130    83668      6860.45
  Apr     24   100    83668      6860.45
  Apr     24    30    83668      6860.45
  Apr     24     0    83668      6860.45
  Apr     23  2330    83668      6860.45
  Apr     23  2300    83668      6860.45
  Apr     23  2230    83668      6860.45
  Apr     23  2200    83705      6860.47
  Apr     23  2130    83705      6860.47
  Apr     23  2100    83705      6860.47
  Apr     23  2030    83724      6860.48
  Apr     23  2000    83724      6860.48
  Apr     23  1930    83724      6860.48
  Apr     23  1900    83724      6860.48
  Apr     23  1830    83743      6860.49
  Apr     23  1800    83743      6860.49
  Apr     23  1730    83743      6860.49
  Apr     23  1700    83743      6860.49
  Apr     23  1630    83743      6860.49
  Apr     23  1600    83761      6860.50
  Apr     23  1530    83761      6860.50
  Apr     23  1500    83761      6860.50
  Apr     23  1430    83761      6860.50
  Apr     23  1400    83779      6860.51
  Apr     23  1330    83779      6860.51
  Apr     23  1300    83779      6860.51
  Apr     23  1230    83779      6860.51
  Apr     23  1200    83779      6860.51
  Apr     23  1130    83761      6860.50
  Apr     23  1100    83761      6860.50
  Apr     23  1030    83761      6860.50
  Apr     23  1000    83761      6860.50
  Apr     23   930    83761      6860.50
  Apr     23   900    83761      6860.50
  Apr     23   830    83761      6860.50
  Apr     23   800    83761      6860.50
  Apr     23   730    83743      6860.49
  Apr     23   700    83743      6860.49
  Apr     23   630    83743      6860.49
  Apr     23   600    83743      6860.49
  Apr     23   530    83743      6860.49
  Apr     23   500    83743      6860.49
  Apr     23   430    83743      6860.49
  Apr     23   400    83743      6860.49
  Apr     23   330    83743      6860.49
  Apr     23   300    83743      6860.49
  Apr     23   230    83724      6860.48
  Apr     23   200    83724      6860.48
  Apr     23   130    83724      6860.48
  Apr     23   100    83743      6860.49
  Apr     23    30    83743      6860.49
  Apr     23     0    83743      6860.49
  Apr     22  2330    83743      6860.49
  Apr     22  2300    83743      6860.49
  Apr     22  2230    83743      6860.49
  Apr     22  2200    83743      6860.49
  Apr     22  2130    83761      6860.50
  Apr     22  2100    83779      6860.51
  Apr     22  2030    83779      6860.51
  Apr     22  2000    83798      6860.52
  Apr     22  1930    83798      6860.52
  Apr     22  1900    83798      6860.52
  Apr     22  1830    83817      6860.53
  Apr     22  1800    83817      6860.53
  Apr     22  1730    83817      6860.53
  Apr     22  1700    83836      6860.54
  Apr     22  1630    83854      6860.55
  Apr     22  1600    83854      6860.55
  Apr     22  1530    83873      6860.56
  Apr     22  1500    83873      6860.56
  Apr     22  1430    83891      6860.57
  Apr     22  1400    83891      6860.57
  Apr     22  1330    83891      6860.57
  Apr     22  1300    83891      6860.57
  Apr     22  1230    83911      6860.58
  Apr     22  1200    83911      6860.58
  Apr     22  1130    83911      6860.58
  Apr     22  1100    83929      6860.59
  Apr     22  1030    83929      6860.59
  Apr     22  1000    83929      6860.59
  Apr     22   930    83929      6860.59
  Apr     22   900    83929      6860.59
  Apr     22   830    83948      6860.60
